r_mean,g_mean,b_mean,r_std,g_std,b_std,r_min,g_min,b_min,r_max,g_max,b_max,label
71.833740234375,60.864501953125,139.089111328125,9.871288081778351,9.712515566971723,9.79263108793162,22,11,89,122,111,189,sad
71.923828125,60.944091796875,139.275634765625,9.822077262560551,10.220185738940772,9.878952536091761,22,11,89,122,111,189,sad
1.454345703125,1.47216796875,127.71044921875,6.754943622372199,6.887999555606584,9.789765073219455,0,0,78,50,50,178,sad
192.001220703125,191.9609375,192.142822265625,9.781512000989872,9.737117766687623,10.372851916351971,142,142,143,242,242,242,sad
135.053466796875,205.78125,248.777587890625,9.782314373641697,9.912483251877402,7.167642108844328,85,156,200,185,255,255,sad
70.04248046875,130.022705078125,179.9150390625,10.084271483219538,9.965846075223736,9.744996131751368,20,80,130,120,180,230,sad
175.992919921875,195.926513671875,221.74755859375,9.90399218500392,9.90980910797245,9.35820077653341,126,146,172,226,246,255,sad
175.849609375,196.19189453125,221.68994140625,9.903925192690629,10.026638967713774,9.141923326409042,126,146,172,226,246,255,sad
128.0751953125,128.375,127.787109375,10.140839749312088,9.732857526184178,9.888494036026776,78,78,78,178,178,178,sad
64.67529296875,105.02392578125,224.790283203125,9.80964005456402,9.78880567891158,8.696247468706458,15,55,175,115,155,255,sad
1.368408203125,1.527099609375,127.87451171875,6.566536556587134,7.036126641211891,9.983085047532597,0,0,78,50,50,178,sad
169.105224609375,169.11572265625,168.932861328125,10.081475317554315,10.00089287348037,9.741815185162562,119,119,119,219,219,219,sad
70.34228515625,130.07666015625,179.76171875,10.078017395391363,9.73511394555522,10.06290562919818,20,80,130,120,180,230,sad
47.089599609375,79.068359375,78.724365234375,9.893699129085887,9.80554166317953,9.964093352400601,0,29,29,97,129,129,sad
119.064208984375,135.96728515625,152.93994140625,9.790033409516564,9.491742096172251,9.88018091922242,69,86,103,169,186,203,sad
25.490478515625,25.377197265625,112.159423828125,8.522110899600245,8.591196072560562,9.87899069186225,0,0,62,75,75,162,sad
169.13525390625,168.96044921875,168.9404296875,9.787251919249044,10.064678442054298,9.96893936981857,119,119,119,219,219,219,sad
168.972900390625,168.936767578125,168.964111328125,9.622792867161628,9.83869690248403,9.520712981447662,119,119,119,219,219,219,sad
99.796142578125,149.0390625,236.3955078125,10.194289089591852,9.825848678159753,7.735010664278458,50,99,187,150,199,255,sad
1.53466796875,1.47509765625,127.85302734375,7.15643894995568,6.9414308254513175,9.9592862903581,0,0,78,50,50,178,sad
119.17919921875,135.85595703125,153.22900390625,10.395481334274493,9.97510346428315,10.323564073500597,69,86,103,169,186,203,sad
134.96826171875,206.090087890625,248.837890625,9.490639328780928,9.741554805642565,6.910497127597775,85,156,200,185,255,255,sad
134.867919921875,205.91943359375,248.85791015625,9.6904172104372,9.975671248927762,6.781165460859446,85,156,200,185,255,255,sad
176.0068359375,195.9541015625,221.71142578125,10.146988669117972,9.703959946636994,9.044498625629993,126,146,172,226,246,255,sad
175.906982421875,195.962890625,221.998779296875,9.838361127915805,9.848614365764206,8.998222940559367,126,146,172,226,246,255,sad
1.373779296875,1.4375,128.172607421875,6.600314118214574,6.72982372308146,10.058871707964501,0,0,78,50,50,178,sad
135.19677734375,206.23291015625,248.897705078125,9.772727385535047,9.730496866314978,6.686845368582527,85,156,200,185,255,255,sad
1.49755859375,1.690185546875,127.9912109375,7.008330276056168,7.314733991336244,10.002510470933304,0,0,78,50,50,178,sad
100.1611328125,149.013427734375,236.41455078125,10.00077697596471,9.836086568998088,7.698767352213926,50,99,187,150,199,255,sad
111.6064453125,127.927978515625,143.5625,10.093261281751145,9.638937677276134,9.613451879072885,62,78,94,162,178,194,sad
64.878662109375,105.011962890625,224.62548828125,10.200632532810094,9.834201889890348,8.938039469943558,15,55,175,115,155,255,sad
71.896728515625,60.9140625,139.0302734375,9.538615445120428,9.645622058858814,9.73797643668755,22,11,89,122,111,189,sad
128.053466796875,128.291748046875,128.072265625,9.967124803498095,9.629315706101323,10.08635334366159,78,78,78,178,178,178,sad
69.902587890625,130.143798828125,180.11083984375,9.417353970347621,9.97626948094351,10.061113048715708,20,80,130,120,180,230,sad
64.946533203125,104.794677734375,224.723388671875,9.488856678612915,9.698687139008229,8.991934311232924,15,55,175,115,155,255,sad
30.052978515625,144.083984375,253.624755859375,8.8670120255505,10.011335242788839,6.471660157509942,0,94,205,80,194,255,sad
30.077880859375,143.97216796875,253.427734375,9.061397508448573,9.76524783207198,7.1198344997930505,0,94,205,80,194,255,sad
71.9541015625,61.061279296875,139.258056640625,9.831780558903613,10.158528817619189,9.649854199266658,22,11,89,122,111,189,sad
71.951416015625,61.198974609375,138.794189453125,9.998697813007315,10.03872914929719,9.818836301500806,22,11,89,122,111,189,sad
99.89111328125,149.144287109375,236.51123046875,9.771403746774558,9.891201680442736,7.537042044649987,50,99,187,150,199,255,sad
47.077880859375,78.78173828125,79.034423828125,9.93823891717582,9.802429072856294,10.291006795228162,0,29,29,97,129,129,sad
72.01904296875,60.70947265625,139.021240234375,10.05449646099153,9.776659671446254,9.49819000155128,22,11,89,122,111,189,sad
118.870849609375,135.99951171875,153.1533203125,10.237901103484367,10.031006605101076,9.995820841132803,69,86,103,169,186,203,sad
169.17626953125,168.98388671875,169.145263671875,9.979113116084159,9.719264160980366,9.952359273371234,119,119,119,219,219,219,sad
191.815673828125,192.232177734375,191.87158203125,9.798579817529014,9.635751388853155,9.936277098355406,142,142,142,242,242,242,sad
118.860107421875,136.022216796875,152.8994140625,10.200347075330846,9.86882938971546,9.991580422744805,69,86,103,169,186,203,sad
30.19873046875,144.138671875,253.518310546875,9.078518082583214,9.833914163105858,6.978528500792494,0,94,205,80,194,255,sad
65.06005859375,104.822021484375,224.605712890625,9.964404734619965,9.725721646160808,9.091900401442798,16,55,175,115,155,255,sad
168.900146484375,169.115478515625,169.314208984375,10.10035290892315,9.809468812545562,9.810989795174237,119,119,119,219,219,219,sad
192.23583984375,192.037109375,191.990478515625,9.764114617086383,9.841621289860583,9.779011183752695,142,142,142,242,242,242,sad
128.138427734375,127.744873046875,127.7470703125,9.85436569796508,9.738830645778997,9.800250674953736,78,78,78,178,178,178,sad
134.8828125,205.88134765625,248.8134765625,9.858567097445944,10.096535206882736,7.19875979603523,85,156,200,185,255,255,sad
175.96826171875,195.928955078125,221.787841796875,9.57015464185419,9.4023341871022,8.834644088047451,126,146,172,226,246,255,sad
128.217529296875,128.1259765625,128.0654296875,9.826239154777175,9.661368436300869,9.371724230350766,78,78,78,178,178,178,sad
112.06640625,127.94677734375,143.812255859375,9.769610905313012,10.040839427625645,9.98446822085613,62,78,94,162,178,194,sad
25.1806640625,25.317138671875,112.045654296875,8.21768512281719,8.276369978192514,9.866299354408513,0,0,62,75,75,162,sad
134.970947265625,206.148193359375,248.663330078125,9.873164667319204,9.840786342442973,7.313446990259086,85,156,200,185,255,255,sad
69.92041015625,130.18310546875,180.013916015625,9.930816022010571,10.144183588074688,10.111466248961332,20,80,130,120,180,230,sad
25.294677734375,25.364990234375,111.94189453125,8.255255842022015,8.543965735429063,9.682737878152095,0,0,62,75,75,162,sad
64.781494140625,104.9296875,224.689697265625,9.427087556546496,9.77405573584189,8.722341963166452,15,55,175,115,155,255,sad
46.91357421875,78.8486328125,78.942138671875,9.555494335228572,9.459826554609673,9.606863071905034,0,29,29,97,129,129,sad
119.1591796875,136.119384765625,152.91796875,9.78549497098064,10.196514187437375,9.51595131701363,69,86,103,169,186,203,sad
111.72509765625,128.0341796875,143.76611328125,9.946223322895015,10.210327363702028,10.144415418854472,62,78,94,162,178,194,sad
135.224853515625,205.94140625,248.704833984375,9.885377136502486,10.075083570867337,7.244545097095128,85,156,200,185,255,255,sad
69.922607421875,130.001220703125,180.09619140625,9.511563513270369,9.812363079962385,10.11329981513767,20,80,130,120,180,230,sad
119.01123046875,135.840576171875,153.2294921875,9.935233175500798,10.009405930918227,10.305517017215898,69,86,103,169,186,203,sad
47.1611328125,79.072998046875,79.162841796875,10.043407405382192,10.232754804769215,10.253291017513135,0,29,29,97,129,129,sad
65.186279296875,105.056640625,224.575439453125,9.588491903145185,9.859794208785475,8.811595271723629,15,55,175,115,155,255,sad
127.9755859375,128.2275390625,128.1435546875,9.92279226313351,9.681221927333688,9.762706937074203,78,78,78,178,178,178,sad
69.907958984375,129.7998046875,179.654541015625,9.75270771367202,9.81105482794042,9.916745420284801,20,80,130,120,180,230,sad
192.07373046875,191.7998046875,192.05908203125,9.833895531170642,9.838339781149715,9.792820908442744,142,142,142,242,242,242,sad
176.298095703125,195.928955078125,221.71337890625,9.660231596532943,9.564240113422539,9.113588578936266,126,146,172,226,246,255,sad
25.326904296875,25.239990234375,112.112548828125,8.603223118913613,8.547304742389827,9.690512573293669,0,0,62,75,75,162,sad
118.9013671875,135.880126953125,152.71484375,9.429738016949269,9.656631039382104,10.080449556286462,69,86,103,169,186,203,sad
1.41162109375,1.3388671875,127.936767578125,6.7397565293695925,6.504048700462339,10.139223983567422,0,0,78,50,50,178,sad
30.098876953125,144.01220703125,253.577880859375,9.365867359460934,9.898796851809216,6.667045895896699,0,94,205,80,194,255,sad
111.899169921875,127.958251953125,143.88232421875,10.016969941602616,9.66787150940977,9.499759457705084,62,78,94,162,178,194,sad
127.7197265625,128.0810546875,128.07861328125,9.792154540765374,9.492352620011241,9.98940706677634,78,78,78,178,178,178,sad
30.06103515625,144.076171875,253.52880859375,8.858517115801693,9.968679397954826,6.846756627405866,0,94,205,80,194,255,sad
72.0869140625,60.86767578125,139.062744140625,9.649308014800322,10.06725771007836,9.914562693694172,22,11,89,122,111,189,sad
134.77099609375,205.8330078125,248.779541015625,9.843119949280423,9.512940627932247,6.996824152916332,85,156,200,185,255,255,sad
30.36962890625,143.87353515625,253.41064453125,9.15796141530223,10.298149238433345,7.159546455185166,0,94,205,80,194,255,sad
118.937744140625,136.2109375,153.091064453125,10.29144541924741,9.808340952785734,10.019281130637669,69,86,103,169,186,203,sad
1.4951171875,1.55126953125,127.865966796875,6.971655475164567,7.1313916198148455,9.818984419090146,0,0,78,50,50,178,sad
71.932373046875,61.040771484375,138.97705078125,10.111539414430723,10.082135722798858,9.775605434683253,22,11,89,122,111,189,sad
1.5869140625,1.44287109375,128.310546875,7.089602631811585,6.919540235400086,10.128387073020448,0,0,78,50,50,178,sad
192.31640625,192.162109375,191.938232421875,9.672189735135522,9.933916897454756,10.151650073727795,142,142,142,242,242,242,sad
70.16552734375,130.010009765625,179.928955078125,9.947810252687326,10.071140864878076,9.707996536860774,20,80,130,120,180,230,sad
25.162109375,25.256591796875,112.129638671875,8.491872829022295,8.53098273993984,10.072202255111813,0,0,62,75,75,162,sad
119.07470703125,136.297119140625,153.03466796875,9.798471506285141,10.186102832752047,10.29253603986611,69,86,103,169,186,203,sad
119.097900390625,136.078369140625,153.027587890625,10.00326780034357,9.75650628649532,9.918932666190242,69,86,103,169,186,203,sad
118.869873046875,136.1123046875,153.046630859375,9.419939715396028,10.085357625707456,9.628196677783382,69,86,103,169,186,203,sad
176.0810546875,195.888671875,222.055419921875,9.677024197816923,9.996010365945205,9.036417472739647,126,146,172,226,246,255,sad
47.2939453125,79.4716796875,78.9150390625,9.911843967736743,9.782531800543758,10.092207138200697,0,29,29,97,129,129,sad
128.03173828125,128.052001953125,128.18115234375,9.711133898147697,9.992427840932661,9.980224403331514,78,78,78,178,178,178,sad
111.927001953125,127.9755859375,143.866943359375,9.855042798018557,9.5272476047546,9.879578696850418,62,78,94,162,178,194,sad
175.899169921875,196.25244140625,221.67626953125,9.931323714249793,9.597095502620078,9.430030329808218,126,146,172,226,246,255,sad
70.113525390625,129.92041015625,180.128173828125,10.213997015495865,9.808742982374033,9.74516242093526,20,80,130,120,180,230,sad
127.879638671875,127.975830078125,127.870849609375,9.78107105798322,9.809048546775653,9.897900161068327,78,78,78,178,178,178,sad
175.9892578125,195.892578125,221.959716796875,9.441451047728718,9.88306551522712,9.078976848903238,126,146,172,226,246,255,sad
25.5126953125,25.197509765625,111.923828125,8.33507478320024,8.384195258154342,9.941825836860097,0,0,62,75,75,162,sad
71.811767578125,61.053466796875,139.19140625,9.735113244512366,9.723537943040945,9.753504196759796,22,11,89,122,111,189,sad
168.957275390625,168.960205078125,168.862060546875,9.845529640635325,10.052650864874796,9.766700743362447,119,119,119,219,219,219,sad
25.43896484375,25.212158203125,111.78271484375,8.69397158364355,8.523471650388226,9.885410555377728,0,0,62,75,75,162,sad
69.908203125,129.89892578125,180.191162109375,9.74593620708089,9.861072992570538,9.641059553470475,20,80,130,120,180,230,sad
25.2275390625,25.125,112.01611328125,8.820169723071468,8.02918261328636,9.92202185574681,0,0,62,75,75,162,sad
30.186767578125,143.9951171875,253.6240234375,8.880474252532142,10.017732109958425,6.685765620850815,0,94,205,80,194,255,sad
72.110107421875,60.676513671875,139.030029296875,10.284922187480227,10.029575169462124,10.139545233303325,22,11,89,122,111,189,sad
46.985107421875,78.844482421875,78.858642578125,9.946267893435799,10.036431869619758,9.931862026511235,0,29,29,97,129,129,sad
46.935302734375,79.05615234375,79.177734375,9.55458024807713,10.190699806161076,9.547151302453699,0,29,29,97,129,129,sad
191.986328125,191.87451171875,191.970947265625,10.072021339387838,9.809358312538539,9.930047602693067,142,142,142,242,242,242,sad
72.00927734375,60.96533203125,138.88916015625,9.557822174122249,10.110583355484131,9.65394489465511,22,11,89,122,111,189,sad
30.1630859375,143.854248046875,253.562255859375,8.949061831526796,10.053615862715029,6.847461264620157,0,94,205,80,194,255,sad
71.916748046875,60.650634765625,138.864501953125,9.659821991588451,9.519858181316836,9.752050547893406,22,11,89,122,111,189,sad
1.43798828125,1.619140625,128.15771484375,6.8099595503929145,7.305549905224425,10.02285128608925,0,0,78,50,50,178,sad
64.987548828125,104.903076171875,225.009521484375,10.085624208319679,9.528925449633164,8.744035755557059,15,55,175,115,155,255,sad
71.64697265625,60.87841796875,139.074462890625,9.650755951974167,9.85626005850734,9.73539431885246,22,11,89,122,111,189,sad
70.247802734375,129.918701171875,179.926513671875,10.143832315215551,10.091717184648036,9.884821073251842,20,80,130,120,180,230,sad
1.396728515625,1.526123046875,127.734130859375,6.799843392076393,7.098552972625616,9.993204093442118,0,0,78,50,50,178,sad
65.00146484375,105.083984375,224.69677734375,9.975090939960538,9.91077269312317,9.088048543732405,15,55,175,115,155,255,sad
119.20654296875,135.998779296875,152.8017578125,9.990416118501267,9.682874322767434,9.720897915578336,69,86,103,169,186,203,sad
176.223876953125,195.996826171875,221.81787109375,10.318720955464125,9.63692644233316,9.409287972809535,126,146,172,226,246,255,sad
127.9453125,127.878173828125,128.031494140625,10.032050080048133,9.797812065684424,9.884648881459134,78,78,78,178,178,178,sad
112.166015625,127.995849609375,143.93212890625,10.028999813030005,9.693054474203818,10.008286750032854,62,78,94,162,178,194,sad
175.97705078125,195.8583984375,221.60205078125,10.20100526858058,9.77677951820013,9.37225666598212,126,146,172,226,246,255,sad
25.141357421875,25.35888671875,112.1796875,8.315805763794382,8.777974763469354,9.806996740011376,0,0,62,75,75,162,sad
111.7099609375,127.75048828125,143.85205078125,9.922126394376063,9.837014052277572,10.040474034684381,62,78,94,162,178,194,sad
169.131591796875,168.8837890625,169.200927734375,9.447377798673568,9.785401021062212,9.857426467450008,119,119,119,219,219,219,sad
134.955078125,205.95751953125,248.753173828125,9.963675902692565,9.758367408141321,7.167217624818053,85,156,200,185,255,255,sad
46.96484375,78.89404296875,78.935546875,10.23854802208721,9.681777728419956,9.629577142893021,0,29,29,97,129,129,sad
127.921630859375,127.941650390625,128.12255859375,9.881226324116996,10.022058854470012,9.923517034227231,78,78,78,178,178,178,sad
175.9345703125,195.857421875,221.723876953125,9.759816583176327,9.542881406617788,9.380736589074946,126,146,172,226,246,255,sad
111.957763671875,128.080810546875,144.077392578125,9.883447893547146,9.661030518073046,9.752659725273725,62,78,94,162,178,193,sad
112.095703125,128.034912109375,144.0546875,9.62064233201792,10.044238179062859,10.071227654305297,62,78,94,162,178,194,sad
100.016845703125,148.84033203125,236.41455078125,9.85353974565289,9.873758539799079,7.726433624643068,50,99,187,150,199,255,sad
1.410888671875,1.3701171875,127.95947265625,6.726149166402704,6.630431557788459,10.011898103164983,0,0,78,50,50,178,sad
1.547119140625,1.604736328125,127.813232421875,7.122993584096982,7.209833984414682,9.628881659486023,0,0,78,50,50,178,sad
176.07666015625,195.77685546875,221.867431640625,9.945578584310404,9.699539468097091,9.141933872379937,126,146,172,226,246,255,sad
70.11328125,129.889404296875,179.838134765625,9.801788509420025,9.733922292674484,9.813043418342534,20,81,130,120,180,230,sad
99.828857421875,148.900390625,236.50048828125,9.740117049595849,10.07078656485739,7.828826674881199,50,99,187,150,199,255,sad
175.915283203125,196.169189453125,221.708251953125,9.82057792590142,9.745839353004762,9.068914231746247,126,146,172,226,246,255,sad
175.97705078125,196.063720703125,221.913330078125,9.619644446176729,9.366615637471106,8.920167746265603,126,146,172,226,246,255,sad
70.06640625,130.202392578125,179.81982421875,9.916274717476364,9.86272002181421,10.049256500811438,20,80,130,120,180,230,sad
118.76904296875,135.87890625,153.035888671875,9.629355683583725,9.487990166387238,9.926238267533982,69,86,103,169,186,203,sad
192.202880859375,192.2607421875,191.73779296875,9.489102585203948,9.697267346031444,9.697655836477342,142,142,142,242,242,242,sad
175.5791015625,195.990966796875,221.58544921875,9.520746916553346,9.868825524314751,8.82263508467085,126,146,172,226,246,255,sad
192.329345703125,191.8701171875,192.070556640625,10.211253852292485,9.725892953156903,10.076497072139638,142,142,142,242,242,242,sad
46.855224609375,78.652099609375,78.89208984375,9.713537943671419,10.002578304621162,9.843133707281849,0,29,29,97,129,129,sad
30.4482421875,144.163330078125,253.50830078125,9.085786721445492,9.946165298493419,6.941962911582043,0,94,205,80,194,255,sad
119.27392578125,136.1552734375,153.01416015625,10.077854348030467,9.974151726317729,9.579070338632814,69,86,103,169,186,203,sad
176.3408203125,196.256103515625,221.76318359375,10.020465080066764,9.68387466706429,9.224842902916063,126,146,172,226,246,255,sad
25.327880859375,25.323974609375,112.060546875,8.423638150403335,8.565024230079873,9.879634300907991,0,0,62,75,75,162,sad
64.883056640625,105.1171875,224.93994140625,9.897903918763461,9.904989938591243,8.881204169287336,15,55,175,115,155,255,sad
169.0126953125,169.019287109375,168.98779296875,9.837936525463077,9.922914270353592,9.84106349313366,119,119,119,219,219,219,sad
127.83740234375,128.13671875,128.185302734375,9.847738650747795,10.019895217560832,9.990038437101138,78,78,78,177,178,178,sad
70.157958984375,129.710205078125,179.998779296875,9.782383127969391,9.873009755775108,9.923843233622188,20,80,130,120,180,230,sad
191.894775390625,191.9853515625,191.895751953125,9.89781344463043,9.970820723091395,10.069757743689653,142,142,142,242,242,242,sad
69.89404296875,130.095458984375,180.014892578125,9.870425347725837,10.320116452730904,9.975361389530796,20,80,130,120,180,230,sad
168.925537109375,169.018798828125,168.803466796875,9.519720085816324,9.69547998558793,9.817807963883508,119,119,119,219,219,219,sad
112.0634765625,128.11669921875,144.19970703125,10.055212521424556,9.807824047276906,9.792084649816367,62,78,94,162,178,194,sad
119.03857421875,135.849853515625,152.9638671875,9.95166425301054,9.816513161128285,9.993023107454063,69,86,103,169,186,203,sad
169.1171875,169.0849609375,169.0498046875,9.94334230288507,9.670100725708554,9.753903463452621,119,119,119,219,219,219,sad
119.038818359375,135.979248046875,153.100341796875,9.873576191373136,9.557459303644274,10.12702236170262,69,86,103,169,186,203,sad
118.71484375,136.0087890625,152.85888671875,10.159433845905781,10.037912550793635,9.894097886081118,69,86,103,168,186,203,sad
111.873291015625,128.039794921875,144.269287109375,9.749865258948642,9.595206951510633,9.844617723639626,62,79,94,162,178,194,sad
30.40576171875,143.890380859375,253.555908203125,9.152698010155095,9.749045689047398,6.706260139159033,0,94,205,80,194,255,sad
65.28173828125,105.17041015625,224.74755859375,10.048379966299459,9.524242476630194,9.06999926227453,15,55,175,115,155,255,sad
119.06494140625,136.376708984375,152.92431640625,9.743521555436427,9.451145686858084,9.841573892479651,69,86,103,169,186,203,sad
72.1162109375,61.322021484375,139.12841796875,9.523801951518909,10.012007606081106,9.943522793459676,22,11,89,122,111,189,sad
192.072509765625,191.98974609375,191.81689453125,9.727682096702894,9.786559677749716,9.825810425217547,142,142,142,242,242,242,sad
70.03662109375,130.23779296875,180.180908203125,9.668611965168141,10.003104860380255,9.569275416021167,20,80,130,120,180,230,sad
192.160400390625,192.018310546875,191.863037109375,9.741828719127243,9.804754440869395,9.968800987065428,142,142,142,242,242,242,sad
70.15966796875,129.919677734375,179.743896484375,9.499197863293787,9.768144349709921,9.67625793527175,20,80,130,120,180,230,sad
1.4775390625,1.45068359375,128.026611328125,6.9155751098543226,6.716933585969462,9.978371377777059,0,0,78,50,50,178,sad
111.8759765625,128.022216796875,144.024169921875,10.089117020307114,10.205397649261963,9.853227173710732,62,78,94,162,178,194,sad
47.003173828125,79.04736328125,79.0908203125,9.87248977613753,9.83969176668351,9.846728404124255,0,29,29,97,129,129,sad
72.0390625,60.861083984375,139.1103515625,9.809162325466112,9.82020941158985,9.916597034840319,22,11,89,122,111,189,sad
128.056396484375,128.048828125,127.74072265625,10.193105872459833,9.91482567461269,9.575877176348804,78,78,78,178,178,178,sad
118.84423828125,136.239013671875,152.9130859375,9.417101091868561,9.776843626282556,10.046389697087195,69,86,103,169,186,203,sad
119.074951171875,135.880859375,152.916015625,9.757959366266574,10.010637157180586,9.676646003381329,69,86,103,169,186,203,sad
47.014892578125,79.2998046875,78.91015625,9.475272242552812,9.99665275820377,9.725767882953301,0,29,29,97,129,129,sad
111.837646484375,127.960693359375,143.8798828125,9.809999618136548,10.275129632874604,10.044759477210846,62,78,94,162,178,194,sad
64.711669921875,105.0791015625,225.0625,9.733766561263602,9.853100359420383,8.763911931537764,15,55,175,115,155,255,sad
69.9462890625,130.0966796875,179.987548828125,9.567428565395348,9.883250544192174,9.659540865586932,20,80,130,120,180,230,sad
111.913818359375,127.7216796875,143.813720703125,9.859790723714383,9.942175527011173,9.656412681888174,62,78,94,162,178,194,sad
118.859130859375,135.8515625,153.1982421875,10.10996325696066,10.06543229305596,9.638219251894782,69,86,103,169,186,203,sad
47.318603515625,79.050048828125,79.21826171875,9.583198880551649,10.157148277465891,10.30464750778154,0,29,29,97,129,129,sad
134.874755859375,206.1123046875,248.876220703125,10.080907437558094,9.77006573837482,6.897517172054748,85,156,200,185,255,255,sad
127.908203125,128.0361328125,128.05322265625,9.890655662163669,10.081923367833186,9.713553643240546,78,78,78,178,178,178,sad
128.17822265625,128.26025390625,128.03955078125,9.74631713121932,9.76334435038945,9.70506966188046,78,78,78,178,178,178,sad
47.064697265625,79.135986328125,79.27392578125,9.82182398402637,9.394735160407029,9.882051666284516,0,29,29,97,129,129,sad
65.18701171875,105.02392578125,224.8779296875,9.72857658644368,9.945894342679374,8.748115936163407,15,55,175,115,155,255,sad
46.96142578125,79.21826171875,78.696533203125,9.385799837634927,10.184897985663788,9.86267762102764,0,29,29,97,129,129,sad
127.970703125,128.113525390625,127.900634765625,9.377011299548766,9.889603159761187,10.097360015596779,78,78,78,178,178,178,sad
25.587646484375,25.44384765625,112.06494140625,8.712819092077874,8.526256049802361,9.866624286008577,0,0,62,75,75,162,sad
168.739990234375,169.075927734375,169.07275390625,9.799006566351746,9.819108374797972,9.826079369482793,119,119,119,219,219,219,sad
30.092041015625,143.958251953125,253.654052734375,9.011010795733059,9.653744884950457,6.553878129495664,0,94,205,80,194,255,sad
30.226806640625,143.897216796875,253.630615234375,8.932285091223488,9.86250356799836,6.639763194990403,0,94,205,80,194,255,sad
176.00634765625,195.810302734375,221.809814453125,9.547345975505975,9.74984481577986,9.43163680477227,126,146,172,226,246,255,sad
72.15673828125,61.08642578125,138.883056640625,9.65204416425302,9.94834565973586,9.759172670048578,22,11,89,122,111,189,sad
119.075927734375,136.067626953125,153.0390625,9.73849213789166,10.008422567934272,9.517148251437705,69,86,103,169,186,203,sad
100.09228515625,148.8486328125,236.248291015625,9.943359075279133,9.891206938149578,7.992832605274234,50,99,187,150,199,255,sad
175.954833984375,196.046142578125,221.971923828125,10.013085241156073,9.833331280171993,9.054761934015595,126,146,172,226,246,255,sad
100.05517578125,149.10400390625,236.3154296875,10.019506490873862,10.02508687150564,8.067380802868652,50,99,187,150,199,255,sad
46.84716796875,78.73291015625,79.105224609375,9.833381532831115,9.701826650642424,9.546243946427667,0,29,29,97,129,129,sad
47.007080078125,79.17919921875,78.737060546875,9.815395605278411,9.899278745002052,9.648760928397248,0,29,29,97,129,129,sad
46.804443359375,78.8828125,79.04345703125,9.745872011892136,9.794666193385241,9.848390085068978,0,29,29,97,129,129,sad
1.431640625,1.466552734375,128.166748046875,6.857307835138336,6.986409409465796,9.635712269896729,0,0,78,50,50,178,sad
191.809814453125,191.923828125,192.34375,9.607543594014281,9.991307676948948,9.519716382329886,142,142,142,242,242,242,sad
112.135986328125,127.906005859375,143.990478515625,10.102855505211785,9.653402850078471,9.749406891291402,62,78,94,162,178,194,sad
127.808349609375,127.674560546875,128.0947265625,9.859419007966356,9.674451762075446,9.860269448504281,78,78,78,178,178,178,sad
1.421142578125,1.522216796875,128.1044921875,6.643446625774548,7.039543342890689,10.008337312348713,0,0,78,50,50,178,sad
25.322021484375,25.352783203125,111.7392578125,8.372758761183551,8.582396310673836,9.731572220697831,0,0,62,75,75,162,sad
118.655029296875,136.240966796875,152.898681640625,9.81284280348261,9.789747279663494,10.234398292922675,69,86,103,169,186,203,sad
70.041259765625,129.7109375,179.96826171875,9.626293884972844,9.956935470557381,9.651266336613725,20,80,130,120,180,230,sad
168.699951171875,169.01171875,168.931396484375,9.971887241333299,9.967322555275235,9.67993306301851,119,119,119,219,219,219,sad
135.110595703125,206.075439453125,248.802978515625,9.832618956492482,9.830170310937508,6.848599944993843,85,156,200,185,255,255,sad
118.96923828125,136.08740234375,153.025146484375,10.252835497944437,10.145363275238449,10.169035340861914,69,86,103,169,186,203,sad
46.7099609375,78.985107421875,78.86962890625,10.035744631614245,9.928013499146836,10.153537881099101,0,29,29,97,129,129,sad
64.88525390625,104.96923828125,224.59130859375,9.850742423935321,9.423910487314146,9.064841434945643,15,55,175,115,155,255,sad
72.29052734375,61.11279296875,139.214111328125,9.595789080700115,9.943540440718314,9.86799128710061,22,11,89,122,111,189,sad
47.156494140625,79.2724609375,79.010009765625,9.636390977348576,9.534219998250336,9.386927173346832,0,29,29,97,129,129,sad
176.053955078125,195.910888671875,221.865234375,9.628437341875344,9.817779162663255,9.32779272564353,126,146,172,226,246,255,sad
1.41015625,1.374755859375,128.05419921875,6.730820144628434,6.6974179842114605,10.06395524916456,0,0,78,50,50,178,sad
25.460693359375,25.388427734375,112.1806640625,8.723280515766575,8.425092316158517,9.973577257384685,0,0,62,75,75,162,sad
1.315185546875,1.573974609375,128.162353515625,6.34086478914084,6.999120789046851,9.972778316577042,0,0,78,50,50,178,sad
30.357666015625,143.868408203125,253.438720703125,9.198800173427072,10.067715942661485,7.2039658351511155,0,94,205,80,194,255,sad
118.931884765625,136.097412109375,152.76904296875,9.668075231100605,10.015955685945407,9.792843501747395,69,86,103,168,186,203,sad
69.825927734375,129.748046875,180.105224609375,9.649331138709314,10.210097449843598,10.136250117940898,20,80,130,120,180,230,sad
135.008544921875,205.877685546875,248.85205078125,9.722149487442843,9.765909001607671,6.844790566823156,85,156,200,185,255,255,sad
111.997802734375,127.870849609375,144.0,9.691493383382603,9.683475467502689,9.761411591055875,62,78,94,162,178,194,sad
99.955078125,148.9677734375,236.36083984375,9.948570562844518,9.57668150437141,7.945995065182993,50,99,187,150,199,255,sad
47.08154296875,78.82666015625,79.217529296875,9.714287116497404,9.915105081002356,9.873778373266035,0,29,29,97,129,129,sad
