r,g,b,label
253.555908203125,98.94775390625,70.827392578125,angry
205.012939453125,91.69287109375,91.962646484375,angry
232.342529296875,149.7548828125,121.973388671875,angry
253.551513671875,76.95849609375,77.003173828125,angry
139.26904296875,1.37841796875,1.504638671875,angry
232.5263671875,149.923828125,122.0556640625,angry
101.931884765625,204.72607421875,169.9375,calm
151.58056640625,249.830078125,151.896728515625,calm
175.8154296875,223.75244140625,229.515380859375,calm
143.92041015625,237.2568359375,143.801513671875,calm
172.95458984375,215.791015625,229.645263671875,calm
239.444091796875,253.5390625,253.6171875,calm
239.3955078125,253.5498046875,253.591796875,calm
176.026611328125,223.829833984375,229.4990234375,calm
223.67041015625,253.565185546875,253.662841796875,calm
173.242919921875,216.139404296875,229.593017578125,calm
144.094970703125,237.345947265625,143.984375,calm
126.87109375,253.4482421875,211.86083984375,calm
173.067626953125,215.636962890625,229.633544921875,calm
239.29638671875,253.593505859375,253.51171875,calm
143.91162109375,237.322021484375,143.956787109375,calm
223.779541015625,253.679931640625,253.596435546875,calm
172.8681640625,216.013427734375,229.653076171875,calm
175.888427734375,223.693603515625,229.593017578125,calm
127.1630859375,253.507080078125,212.0634765625,calm
151.871826171875,249.98388671875,151.820556640625,calm
144.280517578125,237.50390625,143.846923828125,calm
239.205078125,253.3740234375,253.553466796875,calm
239.23779296875,253.478515625,253.54541015625,calm
176.114990234375,223.556884765625,229.792724609375,calm
223.755126953125,253.699462890625,253.427490234375,calm
172.810791015625,215.716552734375,229.6884765625,calm
176.095458984375,223.76220703125,229.596923828125,calm
244.030517578125,253.617431640625,248.763427734375,calm
174.955322265625,237.200927734375,237.395263671875,calm
127.06201171875,253.652099609375,212.021240234375,calm
143.81640625,237.416748046875,144.180419921875,calm
152.139892578125,249.822265625,151.889892578125,calm
243.873291015625,253.64697265625,248.658203125,calm
175.6865234375,223.638916015625,229.82666015625,calm
172.84423828125,215.87109375,229.6669921875,calm
101.886962890625,204.8603515625,169.741943359375,calm
172.962158203125,215.785888671875,229.878662109375,calm
127.234619140625,253.52001953125,211.90380859375,calm
223.751708984375,253.51171875,253.52783203125,calm
151.6943359375,249.543212890625,152.088134765625,calm
151.887451171875,249.793701171875,151.85986328125,calm
126.76220703125,253.533203125,211.761474609375,calm
173.08935546875,215.7744140625,229.436279296875,calm
173.06640625,215.955322265625,229.62548828125,calm
143.949951171875,237.154541015625,143.880859375,calm
143.81640625,237.483154296875,143.8330078125,calm
126.870849609375,253.619384765625,211.834228515625,calm
101.734619140625,204.943359375,169.935791015625,calm
143.9755859375,237.323486328125,143.821533203125,calm
151.9453125,249.673095703125,151.837158203125,calm
172.9091796875,215.9306640625,229.65234375,calm
244.208984375,253.56640625,248.895751953125,calm
244.15087890625,253.411865234375,248.84130859375,calm
223.81640625,253.537109375,253.509033203125,calm
175.741943359375,223.726318359375,229.70361328125,calm
151.976318359375,249.687744140625,152.175537109375,calm
126.769287109375,253.494873046875,211.93994140625,calm
152.275634765625,249.690673828125,151.722900390625,calm
127.10302734375,253.50146484375,212.009033203125,calm
126.842529296875,253.651123046875,212.184326171875,calm
174.665771484375,237.3046875,237.37646484375,calm
143.7158203125,237.2783203125,143.85595703125,calm
173.0439453125,216.050048828125,229.583740234375,calm
239.32373046875,253.53759765625,253.52490234375,calm
101.727294921875,205.11279296875,169.98291015625,calm
126.82177734375,253.595947265625,212.000244140625,calm
176.22314453125,223.6748046875,229.594482421875,calm
143.90576171875,237.20263671875,144.1806640625,calm
126.879150390625,253.59228515625,211.640869140625,calm
223.70458984375,253.44482421875,253.6728515625,calm
239.37939453125,253.6376953125,253.757080078125,calm
174.76025390625,237.246826171875,237.19287109375,calm
152.144775390625,249.683349609375,151.748046875,calm
239.198486328125,253.396484375,253.61083984375,calm
127.04833984375,253.3759765625,212.166259765625,calm
127.037109375,253.488525390625,212.02099609375,calm
223.595703125,253.439453125,253.486572265625,calm
239.405517578125,253.6259765625,253.5087890625,calm
175.102294921875,237.3134765625,237.157470703125,calm
172.888671875,216.1083984375,229.4619140625,calm
126.974609375,253.3486328125,211.946044921875,calm
126.701171875,253.597900390625,212.112548828125,calm
223.745849609375,253.64453125,253.66064453125,calm
127.18017578125,253.531494140625,211.909423828125,calm
126.87451171875,253.47119140625,211.9384765625,calm
144.011962890625,237.337890625,143.913818359375,calm
239.19384765625,253.383544921875,253.507080078125,calm
102.162353515625,204.964599609375,170.089111328125,calm
151.9580078125,249.7880859375,151.879638671875,calm
174.88916015625,237.259033203125,237.406494140625,calm
176.104248046875,223.403564453125,229.565185546875,calm
175.890380859375,223.72998046875,229.589111328125,calm
244.079345703125,253.5439453125,248.86474609375,calm
223.77294921875,253.404052734375,253.44287109375,calm
143.981689453125,237.5068359375,143.689453125,calm
239.1875,253.354248046875,253.582275390625,calm
243.9111328125,253.505615234375,248.72607421875,calm
143.882080078125,237.223388671875,144.2490234375,calm
127.0048828125,253.414794921875,211.81982421875,calm
244.086669921875,253.677490234375,248.846923828125,calm
244.0810546875,253.52197265625,248.810546875,calm
151.75537109375,249.719970703125,151.835205078125,calm
239.309326171875,253.643310546875,253.570068359375,calm
152.001708984375,249.729248046875,151.933837890625,calm
172.796630859375,215.741455078125,229.7587890625,calm
144.110595703125,237.272216796875,144.034423828125,calm
127.05615234375,253.714111328125,211.756103515625,calm
224.00927734375,253.562255859375,253.49462890625,calm
244.082275390625,253.4892578125,248.86474609375,calm
143.931396484375,237.45361328125,143.8427734375,calm
223.645263671875,253.691650390625,253.694580078125,calm
175.112060546875,237.297607421875,237.43505859375,calm
101.965087890625,204.8076171875,170.0068359375,calm
223.859619140625,253.466552734375,253.671142578125,calm
244.045654296875,253.4521484375,248.786865234375,calm
176.09375,223.93408203125,229.453857421875,calm
126.8798828125,253.58251953125,211.874755859375,calm
239.243896484375,253.40283203125,253.560546875,calm
239.13818359375,253.436767578125,253.51220703125,calm
172.75830078125,215.781982421875,229.754638671875,calm
175.111083984375,237.302490234375,237.35546875,calm
239.2373046875,253.436279296875,253.58740234375,calm
101.891357421875,204.58349609375,169.67822265625,calm
244.127197265625,253.67138671875,248.98583984375,calm
175.09228515625,237.25341796875,237.301513671875,calm
243.894287109375,253.439453125,248.8828125,calm
175.017333984375,237.2138671875,237.233642578125,calm
175.00048828125,237.3017578125,237.30322265625,calm
126.91845703125,253.551513671875,211.876708984375,calm
239.206298828125,253.590576171875,253.5107421875,calm
239.356689453125,253.415283203125,253.62890625,calm
175.728271484375,223.75146484375,229.719482421875,calm
243.840087890625,253.63671875,248.901123046875,calm
176.066650390625,223.88232421875,229.641357421875,calm
152.290283203125,249.686767578125,151.723388671875,calm
176.0439453125,223.62255859375,229.64990234375,calm
244.057861328125,253.456787109375,248.912109375,calm
175.971923828125,223.808837890625,229.5986328125,calm
223.739013671875,253.433837890625,253.519775390625,calm
144.19287109375,237.36376953125,143.913818359375,calm
175.232177734375,237.018310546875,237.431884765625,calm
223.739501953125,253.5458984375,253.63037109375,calm
126.906494140625,253.56298828125,212.032958984375,calm
223.7392578125,253.622314453125,253.6572265625,calm
127.034423828125,253.4501953125,212.07958984375,calm
127.017333984375,253.468505859375,211.773193359375,calm
151.83544921875,249.825439453125,151.843017578125,calm
244.021484375,253.577880859375,248.72021484375,calm
101.851318359375,204.920654296875,170.068359375,calm
175.140625,237.377197265625,237.18896484375,calm
239.205810546875,253.4169921875,253.534423828125,calm
223.7275390625,253.61865234375,253.594482421875,calm
175.936279296875,223.641845703125,229.841064453125,calm
239.394775390625,253.595458984375,253.528076171875,calm
174.919921875,237.27294921875,237.27587890625,calm
173.01171875,216.054931640625,229.72119140625,calm
126.987548828125,253.645263671875,211.7509765625,calm
127.10302734375,253.674560546875,211.978271484375,calm
239.039794921875,253.6611328125,253.60498046875,calm
243.94091796875,253.524169921875,248.814208984375,calm
144.03271484375,237.260498046875,143.681396484375,calm
102.331298828125,204.94580078125,169.941162109375,calm
102.147705078125,205.10009765625,169.9990234375,calm
175.94775390625,223.67822265625,229.46875,calm
152.010009765625,249.677001953125,151.793701171875,calm
102.261962890625,205.102783203125,169.91943359375,calm
172.822265625,216.02978515625,229.33544921875,calm
143.899658203125,237.215576171875,144.137451171875,calm
176.01123046875,223.758056640625,229.396240234375,calm
223.868896484375,253.626708984375,253.442626953125,calm
223.770263671875,253.572265625,253.459716796875,calm
127.109619140625,253.505859375,212.01904296875,calm
127.018798828125,253.48291015625,211.99658203125,calm
152.0,249.879638671875,151.662353515625,calm
224.08740234375,253.5048828125,253.573486328125,calm
172.96630859375,215.882080078125,229.56201171875,calm
223.99267578125,253.56005859375,253.5615234375,calm
175.102783203125,237.191650390625,237.374267578125,calm
175.6396484375,223.615478515625,229.34375,calm
243.9453125,253.503173828125,248.592041015625,calm
175.831787109375,223.876220703125,229.8076171875,calm
174.560302734375,237.43115234375,237.28662109375,calm
243.87548828125,253.470947265625,248.892333984375,calm
152.00146484375,249.780029296875,152.111083984375,calm
223.760498046875,253.5751953125,253.583984375,calm
143.872802734375,237.21044921875,143.889892578125,calm
243.983642578125,253.578125,248.935546875,calm
244.0439453125,253.336669921875,248.928466796875,calm
239.14306640625,253.40625,253.363037109375,calm
223.584228515625,253.5791015625,253.614990234375,calm
239.055419921875,253.46826171875,253.505126953125,calm
244.088134765625,253.616455078125,248.65283203125,calm
244.31103515625,253.615234375,248.88427734375,calm
175.132080078125,237.51220703125,237.318115234375,calm
172.90869140625,216.001708984375,229.744140625,calm
239.3544921875,253.3193359375,253.50390625,calm
239.2822265625,253.554443359375,253.68310546875,calm
239.396484375,253.582275390625,253.62109375,calm
176.08251953125,223.81396484375,229.670166015625,calm
175.99365234375,223.73486328125,229.60888671875,calm
253.600341796875,1.47216796875,253.693603515625,excited
253.583984375,20.48974609375,146.715087890625,excited
253.662841796875,20.468505859375,146.984130859375,excited
253.4580078125,68.775634765625,1.503173828125,excited
253.52685546875,20.44921875,146.875244140625,excited
253.47998046875,1.440185546875,253.49853515625,excited
253.506103515625,182.033447265625,192.88916015625,excited
253.4833984375,1.51513671875,253.529052734375,excited
253.46923828125,1.424072265625,253.489990234375,excited
253.522705078125,104.840087890625,179.78759765625,excited
253.549560546875,1.299072265625,126.75830078125,excited
253.38720703125,1.4990234375,253.699951171875,excited
253.5546875,20.30419921875,146.8388671875,excited
253.628173828125,1.340576171875,126.859130859375,excited
253.4814453125,69.015625,1.3056640625,excited
253.507080078125,1.404296875,253.586181640625,excited
253.462646484375,104.96240234375,180.104736328125,excited
253.371826171875,164.903076171875,1.479736328125,excited
253.502685546875,1.375,253.490478515625,excited
253.497802734375,164.984375,1.4560546875,excited
253.581298828125,139.717041015625,1.44287109375,excited
253.51806640625,1.489990234375,253.427734375,excited
253.39013671875,165.02685546875,1.494873046875,excited
253.46728515625,1.4609375,253.42626953125,excited
253.6220703125,98.79541015625,71.177734375,excited
253.549072265625,1.61865234375,253.297119140625,excited
253.5634765625,165.079833984375,1.38330078125,excited
253.595947265625,1.51806640625,253.38720703125,excited
253.7158203125,1.36865234375,126.966552734375,excited
253.65771484375,105.07275390625,179.780029296875,excited
253.480712890625,182.2646484375,192.926513671875,excited
253.65185546875,140.079345703125,1.43603515625,excited
253.485107421875,20.48876953125,146.739501953125,excited
253.58642578125,20.16845703125,146.962646484375,excited
253.645263671875,181.7265625,192.9765625,excited
253.50439453125,105.072021484375,180.1064453125,excited
253.423095703125,20.490966796875,146.880859375,excited
253.645263671875,68.878662109375,1.3515625,excited
253.41943359375,1.296142578125,253.57666015625,excited
253.583984375,1.3115234375,127.0224609375,excited
253.575439453125,1.419189453125,127.27099609375,excited
253.4931640625,1.469482421875,253.570068359375,excited
253.466796875,68.968505859375,1.26708984375,excited
253.72119140625,105.061279296875,179.974365234375,excited
253.671630859375,68.626220703125,1.399169921875,excited
253.51025390625,1.502197265625,253.581787109375,excited
253.62109375,98.943603515625,71.10400390625,excited
253.582275390625,104.949951171875,180.1748046875,excited
253.545654296875,104.9716796875,179.79833984375,excited
253.460205078125,182.08642578125,193.045166015625,excited
253.426025390625,1.37158203125,127.00634765625,excited
253.52490234375,164.9287109375,1.46826171875,excited
253.771728515625,181.71337890625,192.6630859375,excited
253.63916015625,1.412109375,127.025146484375,excited
253.648193359375,1.167724609375,253.51513671875,excited
253.603515625,1.46630859375,126.963134765625,excited
253.706298828125,99.17529296875,71.259521484375,excited
253.744140625,164.81494140625,1.485595703125,excited
253.482421875,164.75927734375,1.40869140625,excited
253.610107421875,104.6533203125,179.712890625,excited
253.525146484375,1.408935546875,253.650146484375,excited
253.632080078125,164.86669921875,1.425048828125,excited
253.544677734375,105.01904296875,180.00146484375,excited
253.436279296875,1.548095703125,127.13232421875,excited
253.513427734375,98.885498046875,70.91064453125,excited
253.636474609375,98.84130859375,70.971923828125,excited
253.53369140625,68.759521484375,1.346435546875,excited
253.332763671875,20.546875,146.8291015625,excited
253.474853515625,1.47802734375,253.482421875,excited
253.625244140625,69.12939453125,1.351318359375,excited
253.603271484375,1.331787109375,253.5185546875,excited
253.4423828125,139.873291015625,1.38134765625,excited
253.4951171875,182.045166015625,192.792724609375,excited
253.467041015625,20.577392578125,147.077880859375,excited
253.55126953125,139.871337890625,1.4423828125,excited
253.623291015625,182.116455078125,192.721923828125,excited
253.648681640625,104.80224609375,180.081298828125,excited
253.5390625,104.8916015625,180.034912109375,excited
253.44970703125,20.393310546875,146.91796875,excited
253.431396484375,1.39697265625,126.90966796875,excited
253.69580078125,20.317138671875,146.908935546875,excited
253.52490234375,139.821533203125,1.483154296875,excited
253.49658203125,140.17919921875,1.47119140625,excited
253.566162109375,1.38330078125,253.54736328125,excited
253.414306640625,1.361572265625,126.9169921875,excited
253.40625,1.427978515625,253.48583984375,excited
253.62353515625,164.9482421875,1.295654296875,excited
253.634033203125,20.471435546875,146.984375,excited
253.559814453125,104.7978515625,180.115234375,excited
253.51806640625,68.964599609375,1.515869140625,excited
253.788818359375,139.840576171875,1.586181640625,excited
253.5634765625,20.4892578125,146.96875,excited
253.450439453125,20.693603515625,146.961181640625,excited
253.68017578125,104.892578125,180.060546875,excited
253.311279296875,164.792724609375,1.45947265625,excited
253.556396484375,1.428466796875,127.15380859375,excited
253.560302734375,105.04736328125,179.967041015625,excited
253.457275390625,165.017578125,1.25,excited
253.56689453125,104.9453125,179.87451171875,excited
253.459228515625,1.369873046875,126.968505859375,excited
253.550048828125,182.1357421875,192.97607421875,excited
253.382080078125,20.950927734375,146.95458984375,excited
253.63232421875,181.76611328125,192.674072265625,excited
253.53564453125,140.013916015625,1.298583984375,excited
253.63720703125,182.218994140625,192.873779296875,excited
253.630615234375,20.39208984375,146.92724609375,excited
253.608642578125,69.149169921875,1.255859375,excited
253.467041015625,104.810546875,180.11865234375,excited
253.560302734375,104.947265625,179.9794921875,excited
253.5849609375,1.3359375,127.1708984375,excited
253.52099609375,1.30859375,126.88720703125,excited
253.707275390625,104.58837890625,180.33203125,excited
253.337646484375,1.3955078125,127.00634765625,excited
253.587890625,104.787109375,179.996826171875,excited
253.521484375,181.747802734375,192.644775390625,excited
253.5712890625,165.020751953125,1.600830078125,excited
253.503662109375,20.5029296875,146.8720703125,excited
253.61572265625,104.81787109375,179.81591796875,excited
253.4951171875,181.958740234375,192.780029296875,excited
253.644287109375,69.032958984375,1.301025390625,excited
253.6201171875,164.767822265625,1.396728515625,excited
253.4580078125,20.560546875,146.895751953125,excited
253.4716796875,181.76953125,192.7236328125,excited
253.68212890625,181.775390625,193.116943359375,excited
253.736572265625,68.951171875,1.442626953125,excited
253.376953125,1.485595703125,253.6064453125,excited
253.565673828125,104.7861328125,179.79248046875,excited
253.5751953125,20.7255859375,146.832763671875,excited
253.409423828125,20.613525390625,147.064208984375,excited
253.4609375,1.466796875,253.676513671875,excited
253.512451171875,1.479248046875,253.60791015625,excited
253.54736328125,104.822265625,179.781005859375,excited
253.47509765625,20.45703125,146.995361328125,excited
253.63134765625,104.950927734375,179.852294921875,excited
253.48583984375,164.943359375,1.443115234375,excited
253.726318359375,69.253173828125,1.413330078125,excited
253.488037109375,99.04833984375,70.830810546875,excited
253.4541015625,140.235107421875,1.552734375,excited
253.468505859375,20.421875,147.351806640625,excited
253.559326171875,164.979736328125,1.4755859375,excited
253.600830078125,69.024169921875,1.4541015625,excited
253.53125,68.986572265625,1.29833984375,excited
253.6171875,98.883056640625,71.247802734375,excited
253.536865234375,139.6806640625,1.4013671875,excited
253.64404296875,99.12060546875,70.8828125,excited
253.564453125,139.7255859375,1.229248046875,excited
253.5888671875,139.73583984375,1.35546875,excited
253.626708984375,165.040771484375,1.517822265625,excited
253.391357421875,139.984130859375,1.55126953125,excited
253.469970703125,98.669677734375,71.31396484375,excited
253.4736328125,139.944580078125,1.379638671875,excited
253.565185546875,105.091552734375,179.962158203125,excited
253.54736328125,1.423583984375,253.49462890625,excited
253.4599609375,98.76318359375,71.302978515625,excited
253.4404296875,139.78369140625,1.4033203125,excited
253.663818359375,1.39404296875,253.519775390625,excited
253.56201171875,165.277587890625,1.395263671875,excited
253.5283203125,1.36669921875,126.742431640625,excited
253.481689453125,1.331298828125,126.84130859375,excited
253.570068359375,20.603759765625,146.9716796875,excited
253.41064453125,68.7998046875,1.327392578125,excited
253.62255859375,20.409423828125,147.072998046875,excited
253.50927734375,20.65087890625,146.95361328125,excited
253.472900390625,98.75634765625,70.845458984375,excited
253.48046875,20.367431640625,146.867431640625,excited
253.495361328125,164.910888671875,1.313232421875,excited
253.542724609375,1.415771484375,253.570068359375,excited
253.581787109375,104.932373046875,180.09033203125,excited
253.497802734375,105.0048828125,179.87060546875,excited
253.567138671875,181.94140625,193.066650390625,excited
253.500244140625,1.30908203125,253.574462890625,excited
253.53955078125,20.343017578125,146.63134765625,excited
253.523681640625,98.859375,70.905029296875,excited
253.402587890625,98.896728515625,70.98828125,excited
253.507568359375,104.999755859375,180.075439453125,excited
253.60205078125,1.292724609375,253.626953125,excited
253.611328125,1.45556640625,253.48583984375,excited
253.6748046875,182.092529296875,192.788818359375,excited
253.555908203125,68.94189453125,1.3388671875,excited
253.509033203125,1.40625,253.489013671875,excited
253.545166015625,1.584228515625,126.829833984375,excited
253.52587890625,68.83984375,1.40673828125,excited
253.483154296875,1.52587890625,253.60888671875,excited
253.615478515625,1.397216796875,126.71337890625,excited
253.7509765625,1.4208984375,253.6875,excited
253.531005859375,181.543212890625,193.081787109375,excited
253.57470703125,1.354248046875,253.439697265625,excited
253.599609375,104.876708984375,179.8193359375,excited
253.5078125,1.44677734375,253.588623046875,excited
253.482421875,1.43798828125,253.435302734375,excited
253.366943359375,105.11376953125,179.853271484375,excited
253.35546875,164.908447265625,1.39404296875,excited
253.6884765625,165.031494140625,1.378173828125,excited
253.546875,182.3046875,193.0205078125,excited
253.588134765625,1.50146484375,253.52490234375,excited
253.45849609375,164.989013671875,1.37890625,excited
253.4599609375,164.787109375,1.461669921875,excited
253.58740234375,104.699951171875,179.822998046875,excited
253.576904296875,105.03759765625,179.93798828125,excited
253.509765625,181.600830078125,193.199951171875,excited
